molecule_chembl_id,pref_name,smiles
CHEMBL1201199,LEUPROLIDE,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1
CHEMBL1201201,METHAMPHETAMINE,CN[C@@H](C)Cc1ccccc1
CHEMBL1201202,FONDAPARINUX,CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)O)[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)O)[C@H]3NS(=O)(=O)O)[C@H](O)[C@H]2OS(=O)(=O)O)[C@H](O)[C@H]1NS(=O)(=O)O
CHEMBL1201203,BENZTROPINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2
CHEMBL1201204,CEFPIRAMIDE,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1
CHEMBL1201206,PIPECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1
CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
CHEMBL1201208,PHENMETRAZINE,CC1NCCOC1c1ccccc1
CHEMBL1201210,PROPIOMAZINE,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2
CHEMBL1201212,MIDODRINE,COc1ccc(OC)c(C(O)CNC(=O)CN)c1
CHEMBL1201213,ISOETHARINE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
CHEMBL1201216,DAPIPRAZOLE,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1
CHEMBL1201217,DYCLONINE,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
CHEMBL1201218,CEFAMANDOLE NAFATE FREE BASE,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1
CHEMBL1201219,VECURONIUM,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1
CHEMBL1201220,DIATRIZOIC ACID,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
CHEMBL1201222,LISDEXAMFETAMINE,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN
CHEMBL1201224,CEFMENOXIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
CHEMBL1201227,CYCRIMINE,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1
CHEMBL1201229,DEMECARIUM,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1
CHEMBL1201231,PREDNISOLONE PHOSPHORIC ACID,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
CHEMBL1201232,ISOPROPAMIDE,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
CHEMBL1201233,METHYLDOPATE,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1
CHEMBL1201234,MEPHENTERMINE,CNC(C)(C)Cc1ccccc1
CHEMBL1201235,METHYLHOMATROPINE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2
CHEMBL1201236,CARBIDOPA ANHYDROUS,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
CHEMBL1201237,LEVOBUNOLOL,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O
CHEMBL1201239,IODAMIDE,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
CHEMBL1201242,INDECAINIDE,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21
CHEMBL1201243,IPODATE,CN(C)/C=N/c1c(I)cc(I)c(CCC(=O)O)c1I
CHEMBL1201244,ROCURONIUM,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1
CHEMBL1201245,BROMODIPHENHYDRAMINE,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1
CHEMBL1201247,GOSERELIN,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O
CHEMBL1201248,CISATRACURIUM,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC
CHEMBL1201250,BENZQUINAMIDE,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O
CHEMBL1201251,ARBUTAMINE,Oc1ccc(CCCCNC[C@H](O)c2ccc(O)c(O)c2)cc1
CHEMBL1201255,HISTRELIN,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1
CHEMBL1201256,TRIMETHOBENZAMIDE,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC
CHEMBL1201260,BETHANIDINE,C/N=C(\NC)NCc1ccccc1
CHEMBL1201261,TYROPANOIC ACID,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I
CHEMBL1201262,DIPIVEFRIN,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
CHEMBL1201263,HYDROCORTAMATE,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
CHEMBL1201264,METHANTHELINE,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21
CHEMBL1201265,METHYLPREDNISOLONE HEMISUCCINATE,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12
CHEMBL1201266,LODOXAMIDE,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
CHEMBL1201269,CHLORPHENTERMINE,CC(C)(N)Cc1ccc(Cl)cc1
CHEMBL1201270,METHENAMINE,C1N2CN3CN1CN(C2)C3
CHEMBL1201271,BUCLIZINE,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
CHEMBL1201273,PROTOKYLOL,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1
CHEMBL1201274,LEVOBETAXOLOL,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1
CHEMBL1201275,ISOSULFAN BLUE INNER SALT,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)O)cc1
CHEMBL1201281,CHLORAMPHENICOL SUCCINIC ACID,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1
CHEMBL1201284,CINACALCET,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12
CHEMBL1201286,OXYPHENONIUM,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1
CHEMBL1201287,DEXBROMPHENIRAMINE,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1
CHEMBL1201288,DANTROLENE,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1
CHEMBL1201289,CLINDAMYCIN PALMITATE,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC
CHEMBL1201291,IOXAGLIC ACID,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
CHEMBL1201293,ACAMPROSATE,CC(=O)NCCCS(=O)(=O)O
CHEMBL1201294,DIPHENOXYLATE,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1
CHEMBL1201295,BITOLTEROL,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1
CHEMBL1201300,IOTHALAMIC ACID,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
CHEMBL1201301,MANGAFODIPIR,
CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
CHEMBL1201303,PYRVINIUM,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
CHEMBL1201304,INDOCYANINE GREEN ACID FORM,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21
CHEMBL1201308,IOFETAMINE,CC(C)NC(C)Cc1ccc(I)cc1
CHEMBL1201309,NAFARELIN,CC(C)C[C@H](NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
CHEMBL1201313,CHLOPHEDIANOL,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl
CHEMBL1201314,VALGANCICLOVIR,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21
CHEMBL1201317,TRICLOFOS,O=P(O)(O)OCC(Cl)(Cl)Cl
CHEMBL1201319,METARAMINOL,C[C@H](N)[C@H](O)c1cccc(O)c1
CHEMBL1201320,ESOMEPRAZOLE,COc1ccc2[nH]c([S@@+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1
CHEMBL1201321,DIFENOXIN,N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1
CHEMBL1201322,THONZONIUM,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1
CHEMBL1201323,BETAZOLE,NCCc1cc[nH]n1
CHEMBL1201325,HEXOCYCLIUM,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
CHEMBL1201327,ACETRIZOIC ACID,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I
CHEMBL1201328,CARPHENAZINE,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
CHEMBL1201329,TRIMETHAPHAN,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1
CHEMBL1201334,TRIPTORELIN,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O
CHEMBL1201335,GLYCOPYRRONIUM,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1
CHEMBL1201336,FOSPHENYTOIN,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
CHEMBL1201338,CYCLOPENTOLATE,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
CHEMBL1201340,DIPHEMANIL,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1
CHEMBL1201341,ECHOTHIOPHATE,CCOP(=O)(OCC)SCC[N+](C)(C)C
CHEMBL1201342,METHIXENE,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
CHEMBL1201345,TETRADECYL SULFURIC ACID,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O
CHEMBL1201346,BALSALAZIDE,O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1
CHEMBL1201347,ANILERIDINE,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1
CHEMBL1201348,MENADIOL DIPHOSPHORIC ACID,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O
CHEMBL1201349,HEXAFLUORENIUM,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21
CHEMBL1201352,RAPACURONIUM,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1
CHEMBL1201353,DEXCHLORPHENIRAMINE,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1
CHEMBL1201354,TRIDIHEXETHYL,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1
CHEMBL1201355,CERULETIDE,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL1201356,METHYLERGONOVINE,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
CHEMBL1201574,ONABOTULINUMTOXINA,
CHEMBL1201565,EPOETIN ALFA,
CHEMBL1201568,PEGFILGRASTIM,
CHEMBL1201538,INSULIN LISPRO,
CHEMBL1201550,DENILEUKIN DIFTITOX,
CHEMBL1201558,INTERFERON ALFA-2B,
CHEMBL1201488,SECRETIN SYNTHETIC HUMAN,
CHEMBL1201549,TERIPARATIDE ACETATE,
CHEMBL1201572,ETANERCEPT,
CHEMBL1201637,LIPASE (PANCRELIPASE),
CHEMBL1201609,CORTICOTROPIN ZINC HYDROXIDE,
CHEMBL1201556,BECAPLERMIN,
CHEMBL1201648,AMYLASE (PANCRELIPASE),
CHEMBL1201620,SOMATREM,
CHEMBL1201497,INSULIN GLARGINE,
CHEMBL1201627,INSULIN SUSP ISOPHANE SEMISYNTHETIC PURIFIED HUMAN,
CHEMBL1201569,RIMABOTULINUMTOXINB,
CHEMBL1201594,RASBURICASE,
CHEMBL1201633,ALGLUCERASE,
CHEMBL1201591,CORTICORELIN OVINE TRIFLUTATE,
CHEMBL1201610,CORTICOTROPIN,
CHEMBL1201564,INTERFERON GAMMA-1B,
CHEMBL1201632,IMIGLUCERASE,
CHEMBL1201514,PEGADEMASE BOVINE,
CHEMBL1201595,LARONIDASE,
CHEMBL1201554,ANTITHROMBIN ALFA,
CHEMBL1201504,FIBRINOGEN I 125,
CHEMBL1201451,ALBUMIN HUMAN,
CHEMBL1201452,"ALBUMIN, IODINATED I 125 SERUM",
CHEMBL1201453,"ALBUMIN, IODINATED I 131 SERUM",
CHEMBL1201528,VASOPRESSIN TANNATE,
CHEMBL1201450,"ALBUMIN, CHROMATED CR 51 SERUM",
CHEMBL1201668,NESIRITIDE,
CHEMBL1201522,TECHNETIUM TC 99M ALBUMIN AGGREGATED,
CHEMBL1201458,ETHIODIZED OIL,
CHEMBL1201421,PEGAPTANIB SODIUM,
CHEMBL1201439,BASILIXIMAB,
CHEMBL1201525,TECHNETIUM TC-99M POLYPHOSPHATE KIT,
CHEMBL1201489,SERACTIDE ACETATE,
CHEMBL1201516,PENTOSAN POLYSULFATE SODIUM,
CHEMBL1201457,CELLULOSE SODIUM PHOSPHATE,
CHEMBL1201593,ALTEPLASE,
CHEMBL1201446,BENTOQUATAM,
CHEMBL1201567,FILGRASTIM,
CHEMBL1201666,LEPIRUDIN,
CHEMBL1201545,INSULIN SUSP ISOPHANE BEEF,
CHEMBL1201531,VERATRUM VIRIDE ROOT,
CHEMBL1201496,INSULIN ASPART,
CHEMBL1201447,CALFACTANT,
CHEMBL1201536,NICOTINE POLACRILEX,
CHEMBL1201664,INSULIN ASPART PROTAMINE RECOMBINANT,
CHEMBL1201611,INSULIN LISPRO PROTAMINE RECOMBINANT,
CHEMBL1201527,TECHNETIUM TC 99M RED BLOOD CELLS,
CHEMBL1201480,POLYTETRAFLUOROETHYLENE,
CHEMBL1201629,INSULIN PURIFIED BEEF,
CHEMBL1201529,TECHNETIUM TC 99M SULFUR COLLOID,
CHEMBL1201476,ENOXAPARIN SODIUM,
CHEMBL1201645,INTRINSIC FACTOR,
CHEMBL1201438,ALDESLEUKIN,
CHEMBL1201444,CRYPTENAMINE ACETATES,
CHEMBL1201448,ARDEPARIN SODIUM,
CHEMBL1201454,ALSEROXYLON,
CHEMBL1201461,DEXTROMETHORPHAN POLISTIREX,
CHEMBL1201463,CODEINE POLISTIREX,
CHEMBL1201470,HYDROCODONE POLISTIREX,
CHEMBL1201477,POLYESTRADIOL PHOSPHATE,
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,
CHEMBL1201501,DIMYRISTOYL LECITHIN,
CHEMBL1201513,HEPARIN CALCIUM,
CHEMBL1201515,PEGVISOMANT,
CHEMBL1201535,PHENYLPROPANOLAMINE POLISTIREX,
CHEMBL1201537,TROLAMINE POLYPEPTIDE OLEATE CONDENSATE,
CHEMBL1201539,INSULIN PORK,
CHEMBL1201571,ALEFACEPT,
CHEMBL1201575,EFALIZUMAB,
CHEMBL1201580,ADALIMUMAB,
CHEMBL1201583,BEVACIZUMAB,
CHEMBL1201586,PALIVIZUMAB,
CHEMBL1201589,OMALIZUMAB,
CHEMBL1201599,HUMAN IMMUNOGLOBULIN G,
CHEMBL1201604,TOSITUMOMAB,
CHEMBL1201607,NATALIZUMAB,
CHEMBL1201625,CHOLESTYRAMINE,
CHEMBL1201519,VITAMIN K,
CHEMBL1201472,ICODEXTRIN,
CHEMBL1201566,DARBEPOETIN ALFA,
CHEMBL1201616,SECRETIN SYNTHETIC PORCINE,
CHEMBL1201492,SEVELAMER HYDROCHLORIDE,
CHEMBL1201495,SUTILAINS,
CHEMBL1201469,GRAMICIDIN,
CHEMBL1201579,CAPROMAB PENDETIDE,
CHEMBL1201517,PERFLUOROPOLYMETHYLISOPROPYL ETHER,
CHEMBL1201490,SERMORELIN ACETATE,
CHEMBL1201520,UROFOLLITROPIN,
CHEMBL1201464,CHORIOGONADOTROPIN ALFA,
CHEMBL1201485,SOYBEAN OIL,
CHEMBL1201413,TECHNETIUM TC 99M DEPREOTIDE,
CHEMBL1201526,TECHNETIUM TC 99M (PYRO- AND TRIMETA-) PHOSPHATES,
CHEMBL1201657,HEPARIN SODIUM,
CHEMBL1201441,COLISTIMETHATE SODIUM,
CHEMBL1201411,TECHNETIUM TC 99M FERPENTETATE,
CHEMBL1201420,UROKINASE,
CHEMBL1201512,FOMIVIRSEN SODIUM,
CHEMBL1201479,POLYETHYLENE GLYCOL 3350,
CHEMBL1201562,INTERFERON BETA-1A,
CHEMBL1201505,"FIBRINOLYSIN, HUMAN",
CHEMBL1201506,GEMTUZUMAB OZOGAMICIN,
CHEMBL1201662,DESIRUDIN,
CHEMBL1201494,SODIUM FERRIC GLUCONATE COMPLEX,
CHEMBL1201414,TINZAPARIN SODIUM,
CHEMBL1201419,LUTROPIN ALFA,
CHEMBL1201631,INSULIN HUMAN,
CHEMBL1201650,THYROGLOBULIN,
CHEMBL1201471,HYDROXYPROPYL CELLULOSE,
CHEMBL1201459,DESOXYRIBONUCLEASE,
CHEMBL1201532,THYROTROPIN,
CHEMBL1201659,CHLORPHENIRAMINE POLISTIREX,
CHEMBL1201718,HYALURONIDASE (HUMAN RECOMBINANT),
CHEMBL1201624,BERACTANT,
CHEMBL1201573,OPRELVEKIN,
CHEMBL1201560,PEGINTERFERON ALFA-2A,
CHEMBL1201502,FERUMOXIDES,
CHEMBL1201466,"ESTROGENS, CONJUGATED SYNTHETIC A",
CHEMBL1201622,PORACTANT ALFA,
CHEMBL1201619,APROTININ,
CHEMBL1201484,SODIUM POLYSTYRENE SULFONATE,
CHEMBL1201563,INTERFERON BETA-1B,
CHEMBL1201465,CHYMOTRYPSIN,
CHEMBL1201636,HYALURONIDASE,
CHEMBL1201474,COLESTIPOL HYDROCHLORIDE,
CHEMBL1201651,PROTAMINE SULFATE,
CHEMBL1201652,PROTEIN HYDROLYSATE,
CHEMBL1201658,ALKAVERVIR,
CHEMBL1201660,SAFFLOWER OIL,
CHEMBL1201670,SARGRAMOSTIM,
CHEMBL1201431,DORNASE ALFA,
CHEMBL1201468,"ESTROGENS, ESTERIFIED",
CHEMBL1201473,COLESEVELAM HYDROCHLORIDE,
CHEMBL1201460,DALTEPARIN SODIUM,
CHEMBL1201584,ABCIXIMAB,
CHEMBL1201570,ANAKINRA,
CHEMBL1201576,RITUXIMAB,
CHEMBL1201577,CETUXIMAB,
CHEMBL1201585,TRASTUZUMAB,
CHEMBL1201587,ALEMTUZUMAB,
CHEMBL1201603,CRYPTENAMINE TANNATES,
CHEMBL1201605,DACLIZUMAB,
CHEMBL1201608,MUROMONAB-CD3,
CHEMBL1201613,INSULIN GLULISINE,
CHEMBL1201621,SOMATROPIN,
CHEMBL1201626,CHYMOPAPAIN,
CHEMBL1201630,INSULIN PURIFIED PORK,
CHEMBL1201467,"SYNTHETIC CONJUGATED ESTROGENS, B",
CHEMBL1201481,PORFIMER SODIUM,
CHEMBL1201482,PROTEASE (PANCRELIPASE),
CHEMBL1201483,PSEUDOEPHEDRINE POLISTIREX,
CHEMBL1201487,SACROSIDASE,
CHEMBL1201493,SIMETHICONE-CELLULOSE,
CHEMBL1201498,AMINO ACIDS,
CHEMBL1201503,FERUMOXSIL,
CHEMBL1201507,GLATIRAMER ACETATE,
CHEMBL1201524,TECHNETIUM (99MTC) APCITIDE,
CHEMBL1201533,THYROTROPIN ALFA,
CHEMBL1201534,DANAPAROID SODIUM,
CHEMBL1201540,INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,
CHEMBL1201548,TYLOXAPOL,
CHEMBL1201557,INTERFERON ALFACON-1,
CHEMBL1201561,PEGINTERFERON ALFA-2B,
CHEMBL1201581,INFLIXIMAB,
CHEMBL1201644,INSULIN ZINC SUSP RECOMBINANT HUMAN,
CHEMBL1201646,INULIN,
CHEMBL1201647,"SUGAR, INVERT",
CHEMBL1201649,"ESTROGENS, CONJUGATED",
CHEMBL1201719,"PETROLATUM, WHITE",
CHEMBL1201509,"GONADOTROPIN, CHORIONIC",
CHEMBL1201721,IODINE POVACRYLEX,
CHEMBL1201717,MECASERMIN RINFABATE,
CHEMBL1201723,SINECATECHINS,
CHEMBL1201688,FOMIVIRSEN,
CHEMBL1201716,MECASERMIN,
CHEMBL1201697,LH (MENOTROPINS),
CHEMBL1201692,FOLLITROPIN ALFA,
CHEMBL1201724,POVIDONE-IODINE,
CHEMBL1201726,UNDECOYLIUM CHLORIDE IODINE COMPLEX,
CHEMBL1201728,DESVENLAFAXINE SUCCINATE,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O
CHEMBL1201729,DRONEDARONE HYDROCHLORIDE,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1.Cl
CHEMBL1201731,NEBIVOLOL HYDROCHLORIDE,Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl
CHEMBL1201734,BENDAMUSTINE HYDROCHLORIDE,Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
CHEMBL1201735,BUPROPION HYDROBROMIDE,Br.CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
CHEMBL1201740,NILOTINIB HYDROCHLORIDE MONOHYDRATE,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1.Cl.O
CHEMBL1201743,SAXAGLIPTIN HYDROCHLORIDE,Cl.N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2
CHEMBL1201745,CHOLINE FENOFIBRATE,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-].C[N+](C)(C)CCO
CHEMBL1201746,PRALATREXATE,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
CHEMBL1201747,ALCAFTADINE,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1
CHEMBL1201748,CABAZITAXEL,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
